Model,Scenario,Region,Variable,Unit,2050
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Forced Outage Rate|Electricity|Coal,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Forced Outage Rate|Electricity|Coal,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Forced Outage Rate|Electricity|Coal,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Forced Outage Rate|Electricity|Coal,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Forced Outage Rate|Electricity|Lignite,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Forced Outage Rate|Electricity|Biomass|Traditional,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Forced Outage Rate|Electricity|Biomass|New and imported,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Forced Outage Rate|Electricity|Coal,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Forced Outage Rate|Electricity|Gas|CCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Forced Outage Rate|Electricity|Nuclear,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Forced Outage Rate|Electricity|Gas|OCGT,%,5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Planned Outage Rate|Electricity|Lignite,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Planned Outage Rate|Electricity|Lignite,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Planned Outage Rate|Electricity|Coal,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Planned Outage Rate|Electricity|Coal,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Planned Outage Rate|Electricity|Coal,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Planned Outage Rate|Electricity|Coal,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Planned Outage Rate|Electricity|Coal,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Planned Outage Rate|Electricity|Lignite,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Planned Outage Rate|Electricity|Biomass|Traditional,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Planned Outage Rate|Electricity|Biomass|New and imported,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Planned Outage Rate|Electricity|Coal,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Planned Outage Rate|Electricity|Gas|CCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Planned Outage Rate|Electricity|Nuclear,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Planned Outage Rate|Electricity|Gas|OCGT,%,15
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Mean Outage Duration|Electricity|Lignite,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Mean Outage Duration|Electricity|Lignite,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Mean Outage Duration|Electricity|Coal,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Mean Outage Duration|Electricity|Coal,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Mean Outage Duration|Electricity|Coal,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Mean Outage Duration|Electricity|Nuclear,day,7
